draw,scenario,geo,metric,mean_2024_2030,value_2030,base_mean,base_2030,delta_mean_pct,delta_2030_pct
2,SC6,Tehran,Final energy,237345050636.39447,241769079705.4741,246759579555.78555,256115546443.4031,-3.815263803066546,-5.601560286813485
2,SC6,Tehran,Health indicator,1.1550037547567534e+16,1.1935017696214952e+16,1.1925557300328412e+16,1.257538215542721e+16,-3.1488654433829835,-5.092206752030142
2,SC6,Tehran,Modal share: car,0.5206382629490217,0.5128239572092289,0.5553338320351294,0.5553417672910322,-6.247695905534697,-7.656152046550726
2,SC6,Tehran,Modal share: public transport,0.1299167174924065,0.1345054063688091,0.1115157204205288,0.1120104727456329,16.50080993288393,20.08288428016944
2,SC6,Tehran,NOₓ emissions,59041.41054652653,58899.427550650886,62729.03803752359,65063.02187665484,-5.878660993958133,-9.47326783820274
2,SC6,Tehran,PM₂.₅ emissions,1008.871160966617,978.010632146031,1114.0098025948084,1159.8378152101368,-9.437856056858486,-15.67694902508096
2,SC6,Tehran,Time loss (car),800664240.1988757,827611829.5016665,875926581.7244852,944305707.1888628,-8.592311627012888,-12.35763765895119
2,SC6,Tehran,PCE-weighted VKT,68993929262.3091,70851377943.16147,70937443898.95644,73941468483.5581,-2.7397584827213235,-4.17910355822019
2,SC6,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,63.87869652292867,142.92185698706032,0.0,0.0
2,SC6,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,29.51624016041301,60.18207770689028,0.0,0.0
2,SC6,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,84.36487247380374,169.56239313950334,0.0,0.0
2,SC6,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,45.68752260248281,85.07059173023467,0.0,0.0
2,SC6,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,941.660883050843,1278.6481875338736,0.0,0.0
2,SC6,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,145.8321428571453,133.6500000000051,0.0,0.0
2,SC6,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,2678.5357142857,2865.749999999971,0.0,0.0
2,SC6,Tehran,STOCK::len_met,320.3214285714312,353.5,320.3214285714312,353.5,0.0,0.0
2,SC6,Tehran,STOCK::population_city,10235522.081521314,10609185.91757696,10232870.832999757,10602489.149450276,0.0259091369843849,0.0631622257027306
2,SC6,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,4192415.099736402,4343924.107633086,0.0,0.0
2,SC6,Tehran,STOCK::taxis_total,78784.0,78784.0,78784.0,78784.0,0.0,0.0
2,SC6,Tehran,STOCK::metro_cars_total,1181.0,1181.0,1181.0,1181.0,0.0,0.0
2,SC6,Tehran,STOCK::brts_total,942.0,942.0,942.0,942.0,0.0,0.0
2,SC6,Tehran,STOCK::buses_total,2047.0,2047.0,2047.0,2047.0,0.0,0.0
2,SC6,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,325417.6086656498,337177.8227351354,0.0,0.0
2,SC6,Tehran,STOCK::transport_financial_balance_IRR,-3942661448590773.0,-7971589054831459.0,-3696259953339088.0,-7289007183270485.0,-6.666238261437576,-9.364538330098176
2,SC8,Region 12,CO₂ emissions,238521.2392116692,239986.53597087009,244284.45768748212,248787.38193167167,-2.3592243773388093,-3.537496915023888
2,SC8,Region 12,Congestion index,1.137700204859002,1.12430944640072,1.2093193839676304,1.240573577348288,-5.922271656115742,-9.371804548351038
2,SC8,Region 12,Electricity use,78041372.72071895,80049603.97183402,73902200.7862148,75651017.30904362,5.600877768820443,5.8143126414568105
2,SC8,Region 12,Final energy,3257440003.0707026,3271919382.8934546,3365852233.0279007,3427041790.939039,-3.2209444280823685,-4.526423005862434
2,SC8,Region 12,Health indicator,371099670412358.0,367282825562972.9,389017732000464.7,397884186327717.6,-4.605975541517291,-7.691022115550959
2,SC8,Region 12,Modal share: car,0.2290249944185366,0.222749719755923,0.2426519274275568,0.2409494951722493,-5.615835469960772,-7.553356940347895
2,SC8,Region 12,Modal share: public transport,0.3859362808514568,0.3873489060584149,0.3563993980564474,0.3534739611790662,8.287579315813353,9.583434311923185
2,SC8,Region 12,NOₓ emissions,865.3043702770686,834.7662483326228,935.1186431938768,954.5887679098898,-7.465819810666916,-12.552265813856495
2,SC8,Region 12,PM₂.₅ emissions,24.50078519295361,22.66884771290268,28.5014003311852,29.357854110940963,-14.036556420893664,-22.784384624165885
2,SC8,Region 12,Time loss (car),61336327.218338266,60106057.26318857,71411997.65131316,75666769.44228823,-14.109212407377058,-20.56478992534228
2,SC8,Region 12,PCE-weighted VKT,977258632.1035726,973518749.323108,1036793908.6592456,1062833419.3504918,-5.742247910451408,-8.403449534167349
2,SC8,Tehran,CO₂ emissions,15563586.72614877,15528097.892553823,16659707.902856072,17331329.142033044,-6.57947416064473,-10.404460239035618
2,SC8,Tehran,Congestion index,0.3731606780354873,0.3687685679836822,0.3966514547114333,0.4069026930812319,-5.922271656115749,-9.371804548351028
2,SC8,Tehran,Electricity use,1445290887.001304,1616984278.9674764,1301052380.0592055,1484186801.1196656,11.086295152508365,8.94749082444533
2,SC8,Tehran,Final energy,229764874438.4619,228579675289.88852,246759579555.78555,256115546443.4031,-6.887151107939703,-10.751347013446326
2,SC8,Tehran,Health indicator,1.1431028895509948e+16,1.1732417722750954e+16,1.1925557300328412e+16,1.257538215542721e+16,-4.14679492424933,-6.70329078080903
2,SC8,Tehran,Modal share: car,0.510154739996214,0.4985650758655564,0.5553338320351294,0.5553417672910322,-8.135483457463385,-10.223738744239183
2,SC8,Tehran,Modal share: public transport,0.1430469850334907,0.1492109266216603,0.1115157204205288,0.1120104727456329,28.27517456198699,33.21158545639455
2,SC8,Tehran,NOₓ emissions,57621.93584661138,56527.4901786231,62729.03803752359,65063.02187665484,-8.141527991959991,-13.11886760226605
2,SC8,Tehran,PM₂.₅ emissions,1009.452612767379,978.229093805466,1114.0098025948084,1159.8378152101368,-9.385661560956596,-15.65811348992508
2,SC8,Tehran,Time loss (car),740408535.5191919,724640709.0319283,875926581.7244852,944305707.1888628,-15.471393268884638,-23.262064020651007
2,SC8,Tehran,PCE-weighted VKT,66721190946.57717,67011818577.09846,70937443898.95644,73941468483.5581,-5.94362119726912,-9.371804548351038
2,SC8,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,63.87869652292867,142.92185698706032,0.0,0.0
2,SC8,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,29.51624016041301,60.18207770689028,0.0,0.0
2,SC8,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996,84.36487247380374,169.56239313950334,-28.562767594618244,-37.272887981680256
2,SC8,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197,45.68752260248281,85.07059173023467,-23.03998012320194,-30.856527657481102
2,SC8,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,941.660883050843,1278.6481875338736,0.0,0.0
2,SC8,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,145.8321428571453,133.6500000000051,0.0,0.0
2,SC8,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,2678.5357142857,2865.749999999971,0.0,0.0
2,SC8,Tehran,STOCK::len_met,320.3214285714312,353.5,320.3214285714312,353.5,0.0,0.0
2,SC8,Tehran,STOCK::population_city,10236365.103080256,10611311.300437188,10232870.832999757,10602489.149450276,0.0341475050113088,0.0832083000751681
2,SC8,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,4192415.099736402,4343924.107633086,0.0,0.0
2,SC8,Tehran,STOCK::taxis_total,78784.0,78784.0,78784.0,78784.0,0.0,0.0
2,SC8,Tehran,STOCK::metro_cars_total,1181.0,1181.0,1181.0,1181.0,0.0,0.0
2,SC8,Tehran,STOCK::brts_total,942.0,942.0,942.0,942.0,0.0,0.0
2,SC8,Tehran,STOCK::buses_total,2047.0,2047.0,2047.0,2047.0,0.0,0.0
2,SC8,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,325417.6086656498,337177.8227351354,0.0,0.0
2,SC8,Tehran,STOCK::transport_financial_balance_IRR,-4036782634666693.5,-8219397400903686.0,-3696259953339088.0,-7289007183270485.0,-9.212628051768592,-12.764292780073056
3,SC0,Region 12,CO₂ emissions,213426.9337391012,216118.04216081003,213426.9337391012,216118.04216081003,0.0,0.0
3,SC0,Region 12,Congestion index,1.1833675162592834,1.2153945420516086,1.1833675162592834,1.2153945420516086,0.0,0.0
3,SC0,Region 12,Electricity use,67234101.71903865,69106475.79802741,67234101.71903865,69106475.79802741,0.0,0.0
3,SC0,Region 12,Final energy,2946289354.8381763,2979664622.6745515,2946289354.8381763,2979664622.6745515,0.0,0.0
3,SC0,Region 12,Health indicator,376351016892258.9,384672356339749.7,376351016892258.9,384672356339749.7,0.0,0.0
3,SC0,Region 12,Modal share: car,0.1851006480955876,0.1821322465426244,0.1851006480955876,0.1821322465426244,0.0,0.0
3,SC0,Region 12,Modal share: public transport,0.3489912223057342,0.3493897817568405,0.3489912223057342,0.3493897817568405,0.0,0.0
3,SC0,Region 12,NOₓ emissions,840.7821966006593,853.3390805659441,840.7821966006593,853.3390805659441,0.0,0.0
3,SC0,Region 12,PM₂.₅ emissions,28.38054888655777,29.1262452265068,28.38054888655777,29.1262452265068,0.0,0.0
3,SC0,Region 12,Time loss (car),52646810.38026338,55405469.85766728,52646810.38026338,55405469.85766728,0.0,0.0
3,SC0,Region 12,PCE-weighted VKT,971355667.259428,988990539.6280788,971355667.259428,988990539.6280788,0.0,0.0
3,SC0,Tehran,CO₂ emissions,16331043.797459245,17028266.14619308,16331043.797459245,17028266.14619308,0.0,0.0
3,SC0,Tehran,Congestion index,0.3881393559098565,0.3986440799215791,0.3881393559098565,0.3986440799215791,0.0,0.0
3,SC0,Tehran,Electricity use,1358590744.5104346,1542009018.191702,1358590744.5104346,1542009018.191702,0.0,0.0
3,SC0,Tehran,Final energy,241412531803.50143,251145957501.29968,241412531803.50143,251145957501.29968,0.0,0.0
3,SC0,Tehran,Health indicator,1.185268345928281e+16,1.2511347768248396e+16,1.185268345928281e+16,1.2511347768248396e+16,0.0,0.0
3,SC0,Tehran,Modal share: car,0.5400115775169531,0.541572326698739,0.5400115775169531,0.541572326698739,0.0,0.0
3,SC0,Tehran,Modal share: public transport,0.1215055102257046,0.1211631580862536,0.1215055102257046,0.1211631580862536,0.0,0.0
3,SC0,Tehran,NOₓ emissions,61669.483233405,64099.20565132549,61669.483233405,64099.20565132549,0.0,0.0
3,SC0,Tehran,PM₂.₅ emissions,1131.512601846723,1179.3384211151476,1131.512601846723,1179.3384211151476,0.0,0.0
3,SC0,Tehran,Time loss (car),828571851.3109127,897129776.1145037,828571851.3109127,897129776.1145037,0.0,0.0
3,SC0,Tehran,PCE-weighted VKT,69415017081.80902,72440731341.61823,69415017081.80902,72440731341.61823,0.0,0.0
3,SC0,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,63.87869652292867,142.92185698706032,0.0,0.0
3,SC0,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,29.51624016041301,60.18207770689028,0.0,0.0
3,SC0,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,84.36487247380374,169.56239313950334,0.0,0.0
3,SC0,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,45.68752260248281,85.07059173023467,0.0,0.0
3,SC0,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,941.660883050843,1278.6481875338736,0.0,0.0
3,SC0,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,145.8321428571453,133.6500000000051,0.0,0.0
3,SC0,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,2678.5357142857,2865.749999999971,0.0,0.0
3,SC0,Tehran,STOCK::len_met,320.3214285714312,353.5,320.3214285714312,353.5,0.0,0.0
3,SC0,Tehran,STOCK::population_city,10234934.64811548,10605258.25644594,10234934.64811548,10605258.25644594,0.0,0.0
3,SC0,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,4192415.099736402,4343924.107633086,0.0,0.0
3,SC0,Tehran,STOCK::taxis_total,78784.0,78784.0,78784.0,78784.0,0.0,0.0
3,SC0,Tehran,STOCK::metro_cars_total,1181.0,1181.0,1181.0,1181.0,0.0,0.0
3,SC0,Tehran,STOCK::brts_total,942.0,942.0,942.0,942.0,0.0,0.0
3,SC0,Tehran,STOCK::buses_total,2047.0,2047.0,2047.0,2047.0,0.0,0.0
3,SC0,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,325417.6086656498,337177.8227351354,0.0,0.0
3,SC0,Tehran,STOCK::transport_financial_balance_IRR,-3826684345777413.0,-7559125243364102.0,-3826684345777413.0,-7559125243364102.0,0.0,0.0
3,SC10,Region 12,CO₂ emissions,207966.57497966872,208134.2413329968,213426.9337391012,216118.04216081003,-2.5584206565547003,-3.6941852461686646
3,SC10,Region 12,Congestion index,1.118979903392414,1.1248726516185352,1.1833675162592834,1.2153945420516086,-5.441049545656255,-7.4479428120740705
3,SC10,Region 12,Electricity use,78369662.05546726,82380341.27102081,67234101.71903865,69106475.79802741,16.562369469830163,19.20784603716153
3,SC10,Region 12,Final energy,2803389712.669193,2784533357.192736,2946289354.8381763,2979664622.6745515,-4.850156415707247,-6.54876605900248
3,SC10,Region 12,Health indicator,355099391815536.94,350058283865534.1,376351016892258.9,384672356339749.7,-5.646756385091904,-8.99832595291661
3,SC10,Region 12,Modal share: car,0.1744804946887771,0.1704882944130743,0.1851006480955876,0.1821322465426244,-5.737502010974135,-6.393130459094757
3,SC10,Region 12,Modal share: public transport,0.3908322144284872,0.3940840418421412,0.3489912223057342,0.3493897817568405,11.98912449611645,12.792091360131955
3,SC10,Region 12,NOₓ emissions,741.5742773407592,690.7665523490729,840.7821966006593,853.3390805659441,-11.79947906378187,-19.05133983891272
3,SC10,Region 12,PM₂.₅ emissions,22.614169360365683,19.810301004522795,28.38054888655777,29.1262452265068,-20.31806907343955,-31.984707089899395
3,SC10,Region 12,Time loss (car),45546430.90583358,46039252.7015325,52646810.38026338,55405469.85766728,-13.486817953726677,-16.904860080053343
3,SC10,Region 12,PCE-weighted VKT,924249949.2187102,937423702.7522668,971355667.259428,988990539.6280788,-4.849481979512343,-5.214087982601366
3,SC10,Tehran,CO₂ emissions,15495890.616174344,15720637.69449059,16331043.797459245,17028266.14619308,-5.1138995868398345,-7.679163811958801
3,SC10,Tehran,Congestion index,0.3670205012486101,0.368953296825301,0.3881393559098565,0.3986440799215791,-5.441049545656268,-7.4479428120740785
3,SC10,Tehran,Electricity use,1832272389.0245967,2140705312.8621469,1358590744.5104346,1542009018.191702,34.865661085071814,38.82573237947272
3,SC10,Tehran,Final energy,226487673047.8527,228339527239.4876,241412531803.50143,251145957501.29968,-6.182304888710949,-9.08094658927331
3,SC10,Tehran,Health indicator,1.137609798079128e+16,1.1731015188305518e+16,1.185268345928281e+16,1.2511347768248396e+16,-4.020907840226482,-6.236998558406515
3,SC10,Tehran,Modal share: car,0.4922894314481865,0.483728448619359,0.5400115775169531,0.541572326698739,-8.837244988005537,-10.680730020305653
3,SC10,Tehran,Modal share: public transport,0.1700831888512326,0.1770001119513965,0.1215055102257046,0.1211631580862536,39.97981534770869,46.08410241782714
3,SC10,Tehran,NOₓ emissions,56820.79568038735,56349.702558689365,61669.483233405,64099.20565132549,-7.862377465798547,-12.089858234422396
3,SC10,Tehran,PM₂.₅ emissions,1022.772135567422,994.5976136023984,1131.512601846723,1179.3384211151476,-9.610186055535538,-15.664783255179952
3,SC10,Tehran,Time loss (car),714010317.9410102,728905128.2567407,828571851.3109127,897129776.1145037,-13.82638490417586,-18.75142842614689
3,SC10,Tehran,PCE-weighted VKT,65629101302.51076,67045387098.64627,69415017081.80902,72440731341.61823,-5.454029889290923,-7.4479428120740865
3,SC10,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,63.87869652292867,142.92185698706032,0.0,0.0
3,SC10,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,29.51624016041301,60.18207770689028,0.0,0.0
3,SC10,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996,84.36487247380374,169.56239313950334,-28.562767594618244,-37.272887981680256
3,SC10,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197,45.68752260248281,85.07059173023467,-23.03998012320194,-30.856527657481102
3,SC10,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,941.660883050843,1278.6481875338736,0.0,0.0
3,SC10,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,145.8321428571453,133.6500000000051,5.785194747945485,10.000000000000009
3,SC10,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,2678.5357142857,2865.749999999971,0.0,0.0
3,SC10,Tehran,STOCK::len_met,329.4582482993224,371.175,320.3214285714312,353.5,2.852391040037361,5.000000000000004
3,SC10,Tehran,STOCK::population_city,10238460.001318311,10613781.195154246,10234934.64811548,10605258.25644594,0.0344443157092371,0.0803652160297469
3,SC10,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,4192415.099736402,4343924.107633086,0.0,0.0
3,SC10,Tehran,STOCK::taxis_total,78784.0,78784.0,78784.0,78784.0,0.0,0.0
3,SC10,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36,1181.0,1181.0,0.1066892464013732,0.2845046570702709
3,SC10,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236,942.0,942.0,2.231610266187328,6.054948943484458
3,SC10,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616,2047.0,2047.0,2.969651954578415,7.785470025823924
3,SC10,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,325417.6086656498,337177.8227351354,0.0,0.0
3,SC10,Tehran,STOCK::transport_financial_balance_IRR,-4299383833745857.0,-8896290368753720.0,-3826684345777413.0,-7559125243364102.0,-12.352717006565964,-17.689416200154504
3,SC11,Region 12,CO₂ emissions,207964.70814733783,205511.3539308477,213426.9337391012,216118.04216081003,-2.5592953504361966,-4.907821727382701
3,SC11,Region 12,Congestion index,1.1111276286266718,1.094271302299494,1.1833675162592834,1.2153945420516086,-6.104602893019024,-9.96575478672598
3,SC11,Region 12,Electricity use,74704468.19781776,79958283.12644187,67234101.71903865,69106475.79802741,11.110978339528744,15.7030252275203
3,SC11,Region 12,Final energy,2821687886.191429,2756782589.74196,2946289354.8381763,2979664622.6745515,-4.229098151616911,-7.480104681463519
3,SC11,Region 12,Health indicator,356783991427813.6,349390530441643.0,376351016892258.9,384672356339749.7,-5.199142445799971,-9.171916129825854
3,SC11,Region 12,Modal share: car,0.1741042055282594,0.1632591000397425,0.1851006480955876,0.1821322465426244,-5.940790959116225,-10.36233114187443
3,SC11,Region 12,Modal share: public transport,0.3770922303091746,0.3867257327382981,0.3489912223057342,0.3493897817568405,8.052067274867582,10.686045480128472
3,SC11,Region 12,NOₓ emissions,762.1902241379256,711.6598825256466,840.7821966006593,853.3390805659441,-9.347482948674042,-16.602919199052064
3,SC11,Region 12,PM₂.₅ emissions,24.044676773819937,21.9513266756122,28.38054888655777,29.1262452265068,-15.277618942710037,-24.6338602696545
3,SC11,Region 12,Time loss (car),44978305.597709134,42270052.19868665,52646810.38026338,55405469.85766728,-14.56594374315423,-23.70779941533676
3,SC11,Region 12,PCE-weighted VKT,929487097.8028396,919609717.8876528,971355667.259428,988990539.6280788,-4.310323279907956,-7.015317028868397
3,SC11,Tehran,CO₂ emissions,15294358.953691574,15183668.54743126,16331043.797459245,17028266.14619308,-6.347939890584071,-10.832562651566295
3,SC11,Tehran,Congestion index,0.364444989560038,0.3589161884447945,0.3881393559098565,0.3986440799215791,-6.104602893019016,-9.965754786725997
3,SC11,Tehran,Electricity use,1727229816.103557,2059402775.9729824,1358590744.5104346,1542009018.191702,27.1339307354078,33.55322515480635
3,SC11,Tehran,Final energy,223971032331.02444,220661049320.48468,241412531803.50143,251145957501.29968,-7.224769709417388,-12.138323261945096
3,SC11,Tehran,Health indicator,1.1350289877550386e+16,1.161073967162495e+16,1.185268345928281e+16,1.2511347768248396e+16,-4.238648433144127,-7.198329974561425
3,SC11,Tehran,Modal share: car,0.4912318642174957,0.4735798885740638,0.5400115775169531,0.541572326698739,-9.033086572653335,-12.554636707369546
3,SC11,Tehran,Modal share: public transport,0.1630741058803523,0.1756822393374615,0.1215055102257046,0.1211631580862536,34.21128439149076,44.99641814584997
3,SC11,Tehran,NOₓ emissions,56480.541892909234,54947.77502433369,61669.483233405,64099.20565132549,-8.414115164313607,-14.276979775337598
3,SC11,Tehran,PM₂.₅ emissions,1029.261579107348,997.014691557508,1131.512601846723,1179.3384211151476,-9.036666721386291,-15.459831231924062
3,SC11,Tehran,Time loss (car),699453776.9715745,676937558.9743538,828571851.3109127,897129776.1145037,-15.583207917944105,-24.54407634242273
3,SC11,Tehran,PCE-weighted VKT,65170322185.44647,65228039620.07326,69415017081.80902,72440731341.61823,-6.114951886217886,-9.956679878797932
3,SC11,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,63.87869652292867,142.92185698706032,0.0,0.0
3,SC11,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,29.51624016041301,60.18207770689028,0.0,0.0
3,SC11,Tehran,STOCK::cost_index_bus_fare,73.20148381975896,138.2037519536843,84.36487247380374,169.56239313950334,-13.23227111794798,-18.49386565334654
3,SC11,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,45.68752260248281,85.07059173023467,0.0,0.0
3,SC11,Tehran,STOCK::len_bik,942.1264620910188,1279.6121453740336,941.660883050843,1278.6481875338736,0.049442325635033,0.07538882466327
3,SC11,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,145.8321428571453,133.6500000000051,5.785194747945485,10.000000000000009
3,SC11,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,2678.5357142857,2865.749999999971,0.0,0.0
3,SC11,Tehran,STOCK::len_met,329.4582482993224,371.175,320.3214285714312,353.5,2.852391040037361,5.000000000000004
3,SC11,Tehran,STOCK::population_city,10238439.70837883,10614213.720910445,10234934.64811548,10605258.25644594,0.0342460443945871,0.0844436245488042
3,SC11,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,4192415.099736402,4343924.107633086,0.0,0.0
3,SC11,Tehran,STOCK::taxis_total,78784.0,78784.0,78784.0,78784.0,0.0,0.0
3,SC11,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36,1181.0,1181.0,0.1066892464013732,0.2845046570702709
3,SC11,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236,942.0,942.0,2.231610266187328,6.054948943484458
3,SC11,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616,2047.0,2047.0,2.969651954578415,7.785470025823924
3,SC11,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,325417.6086656498,337177.8227351354,0.0,0.0
3,SC11,Tehran,STOCK::transport_financial_balance_IRR,-4233243315462738.5,-8735857477037134.0,-3826684345777413.0,-7559125243364102.0,-10.624314235218968,-15.567042426053796
3,SC5,Region 12,CO₂ emissions,211605.109826476,213527.8614520057,213426.9337391012,216118.04216081003,-0.8536054380335504,-1.1985027640020125
3,SC5,Region 12,Congestion index,1.1339425201183535,1.141087081062146,1.1833675162592834,1.2153945420516086,-4.176639586758823,-6.113855083142807
3,SC5,Region 12,Electricity use,71682115.26278897,73651461.87113029,67234101.71903865,69106475.79802741,6.615710524902832,6.576787516102232
3,SC5,Region 12,Final energy,2895929867.8633227,2917184592.123935,2946289354.8381763,2979664622.6745515,-1.709251227893042,-2.096881309230503
3,SC5,Region 12,Health indicator,368420154964959.4,372789112743927.9,376351016892258.9,384672356339749.7,-2.1073045033301807,-3.0891857446928976
3,SC5,Region 12,Modal share: car,0.1811901216250314,0.1779970229493103,0.1851006480955876,0.1821322465426244,-2.1126487188401266,-2.270451099029473
3,SC5,Region 12,Modal share: public transport,0.3683671169746748,0.3711987215753883,0.3489912223057342,0.3493897817568405,5.551971920934532,6.242008483730028
3,SC5,Region 12,NOₓ emissions,824.0546330023155,833.0449954462738,840.7821966006593,853.3390805659441,-1.989524001099744,-2.378197082713125
3,SC5,Region 12,PM₂.₅ emissions,27.66759924352512,28.26449555324528,28.38054888655777,29.1262452265068,-2.512106604711702,-2.958670664755895
3,SC5,Region 12,Time loss (car),48267285.94544863,49131869.84701229,52646810.38026338,55405469.85766728,-8.318689020629783,-11.323069774106106
3,SC5,Region 12,PCE-weighted VKT,952932962.9290422,968348185.3907866,971355667.259428,988990539.6280788,-1.8965971941424316,-2.0872145293781035
3,SC5,Tehran,CO₂ emissions,15666076.828326404,15957251.411756834,16331043.797459245,17028266.14619308,-4.071797108500163,-6.289628816235567
3,SC5,Tehran,Congestion index,0.3719281739191348,0.3742715585776457,0.3881393559098565,0.3986440799215791,-4.176639586758798,-6.113855083142815
3,SC5,Tehran,Electricity use,1623202432.1516774,1844633946.235337,1358590744.5104346,1542009018.191702,19.476924063441565,19.62536693841909
3,SC5,Tehran,Final energy,230290327275.8287,233778948160.7361,241412531803.50143,251145957501.29968,-4.607136358905215,-6.915106065553014
3,SC5,Tehran,Health indicator,1.1600392923808388e+16,1.2113125973575176e+16,1.185268345928281e+16,1.2511347768248396e+16,-2.1285520392163395,-3.182884866199923
3,SC5,Tehran,Modal share: car,0.5004071249132312,0.4919728297595255,0.5400115775169531,0.541572326698739,-7.334000649732083,-9.158425291328497
3,SC5,Tehran,Modal share: public transport,0.156934231286078,0.1642243962433366,0.1215055102257046,0.1211631580862536,29.15811883309833,35.53987766349618
3,SC5,Tehran,NOₓ emissions,58872.59553867517,59752.68154949733,61669.483233405,64099.20565132549,-4.535286414099254,-6.780932864397017
3,SC5,Tehran,PM₂.₅ emissions,1100.8377275068408,1128.8155213976786,1131.512601846723,1179.3384211151476,-2.7109617948415554,-4.284003540705142
3,SC5,Tehran,Time loss (car),736198887.1708943,753955402.5942978,828571851.3109127,897129776.1145037,-11.148455501339074,-15.959159681478695
3,SC5,Tehran,PCE-weighted VKT,66507201760.67113,68011810006.22287,69415017081.80902,72440731341.61823,-4.189029180401828,-6.113855083142814
3,SC5,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,63.87869652292867,142.92185698706032,0.0,0.0
3,SC5,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,29.51624016041301,60.18207770689028,0.0,0.0
3,SC5,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,84.36487247380374,169.56239313950334,0.0,0.0
3,SC5,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,45.68752260248281,85.07059173023467,0.0,0.0
3,SC5,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,941.660883050843,1278.6481875338736,0.0,0.0
3,SC5,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,145.8321428571453,133.6500000000051,5.785194747945485,10.000000000000009
3,SC5,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,2678.5357142857,2865.749999999971,0.0,0.0
3,SC5,Tehran,STOCK::len_met,329.4582482993224,371.175,320.3214285714312,353.5,2.852391040037361,5.000000000000004
3,SC5,Tehran,STOCK::population_city,10236765.892935166,10609768.73922263,10234934.64811548,10605258.25644594,0.0178921007573115,0.0425306264837895
3,SC5,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,4192415.099736402,4343924.107633086,0.0,0.0
3,SC5,Tehran,STOCK::taxis_total,78784.0,78784.0,78784.0,78784.0,0.0,0.0
