draw,scenario,geo,metric,mean_2024_2030,value_2030,block_label,base_mean,base_2030,delta_mean_pct,delta_2030_pct
0,SC1,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019,2678.5357142857,2865.749999999971,0.0,0.0
0,SC1,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019,320.3214285714312,353.5,0.0,0.0
0,SC1,Tehran,STOCK::population_city,10216160.792544257,10582980.588711824,empirical_2019,10215260.873701943,10580524.56232596,0.0088095532110252,0.0232127090806953
0,SC1,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019,4192415.099736402,4343924.107633086,0.0,0.0
0,SC1,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019,78784.0,78784.0,0.0,0.0
0,SC1,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019,1181.0,1181.0,0.0,0.0
0,SC1,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019,942.0,942.0,0.0,0.0
0,SC1,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019,2047.0,2047.0,0.0,0.0
0,SC1,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019,325417.6086656498,337177.8227351354,0.0,0.0
0,SC1,Tehran,STOCK::transport_financial_balance_IRR,-3711271329838976.0,-7316025208287608.0,empirical_2019,-3716162955967016.0,-7331800316402914.0,0.1316310986897265,0.2151600893986907
0,SC2,Region 12,CO₂ emissions,242951.66497159825,244669.7851066714,empirical_2019,244598.65306759207,249565.28807986405,-0.6733430766434719,-1.9616121339863737
0,SC2,Region 12,Congestion index,1.2618592700724505,1.2825101227391549,empirical_2019,1.2682159676549936,1.2979571423501384,-0.5012314735554861,-1.1901024392080033
0,SC2,Region 12,Electricity use,70300493.09273997,72792539.81133693,empirical_2019,69355281.96138653,70954557.94607729,1.3628538513904147,2.5903647608606657
0,SC2,Region 12,Final energy,3373568093.959678,3388976824.388282,empirical_2019,3403406806.897424,3472485147.599828,-0.8767307180932414,-2.404857606641361
0,SC2,Region 12,Health indicator,398545212151629.6,404851483524471.3,empirical_2019,399924440792421.5,408693894463221.0,-0.3448723058933414,-0.9401684220891808
0,SC2,Region 12,Modal share: car,0.2314764462154889,0.2238855081716963,empirical_2019,0.2371294718019242,0.236216945746793,-2.383940529820479,-5.220386512115468
0,SC2,Region 12,Modal share: public transport,0.295306060120494,0.2956188021306496,empirical_2019,0.2915886714556079,0.2873470223963149,1.274874173378859,2.878672507323264
0,SC2,Region 12,NOₓ emissions,940.3251841721502,950.1228186862108,empirical_2019,946.1801711446458,967.621970415796,-0.6188025442778482,-1.8084698637077872
0,SC2,Region 12,PM₂.₅ emissions,30.430348272315005,31.450219155659788,empirical_2019,30.27556165019592,31.215195602087363,0.5112592919249157,0.7529139223356626
0,SC2,Region 12,Time loss (car),72705982.88170885,74045203.5931307,empirical_2019,75141789.10748918,79599577.32865402,-3.2416132949615486,-6.977893503868998
0,SC2,Region 12,PCE-weighted VKT,1072461050.8679172,1088315345.157982,empirical_2019,1079226941.0345504,1108206060.9850628,-0.6269200581804828,-1.7948571594528415
0,SC2,Tehran,CO₂ emissions,17761741.040238727,18255570.71181328,empirical_2019,17868071.732416816,18526333.024567094,-0.5950876724161606,-1.4614997603398752
0,SC2,Tehran,Congestion index,0.4138843069505798,0.4206576960650464,empirical_2019,0.4159692758816193,0.4257242507576128,-0.501231473555477,-1.1901024392080146
0,SC2,Tehran,Electricity use,1262565674.0915878,1482177760.740039,empirical_2019,1233581606.6162164,1425681428.4134502,2.349586547004076,3.962759926631017
0,SC2,Tehran,Final energy,262406535409.0124,268945990002.0576,empirical_2019,264117963302.70752,273194586613.76468,-0.6479786048227433,-1.5551540256958485
0,SC2,Tehran,Health indicator,1.2335942488425252e+16,1.2936357487815236e+16,empirical_2019,1.236703802365455e+16,1.30187475104318e+16,-0.251438826094181,-0.6328567517769712
0,SC2,Tehran,Modal share: car,0.6060450750508061,0.5953480990039697,empirical_2019,0.6140424848077897,0.6133481258593331,-1.3024196134387969,-2.93471620707154
0,SC2,Tehran,Modal share: public transport,0.1105395105391817,0.1144087482679147,empirical_2019,0.107333195579489,0.108247012796572,2.9872537963506023,5.692291465744559
0,SC2,Tehran,NOₓ emissions,67265.18699029447,68932.60507008302,empirical_2019,67660.9463661113,69943.46449885964,-0.584915519323925,-1.4452521561797933
0,SC2,Tehran,PM₂.₅ emissions,1212.1766880490145,1256.7086527370382,empirical_2019,1210.9674972921532,1257.318554448197,0.0998532792634949,-0.0485081293838375
0,SC2,Tehran,Time loss (car),1012920449.4718904,1062083177.2284644,empirical_2019,1029212930.8275362,1102622496.8845994,-1.5830039506543945,-3.6766272927204686
0,SC2,Tehran,PCE-weighted VKT,74030951139.96725,76452851101.30318,empirical_2019,74391163353.44528,77361680827.6965,-0.4842137120058156,-1.1747802228050257
0,SC2,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019,63.87869652292867,142.92185698706032,0.0,0.0
0,SC2,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019,29.51624016041301,60.18207770689028,0.0,0.0
0,SC2,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,empirical_2019,84.36487247380374,169.56239313950334,0.0,0.0
0,SC2,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,empirical_2019,45.68752260248281,85.07059173023467,0.0,0.0
0,SC2,Tehran,STOCK::len_bik,942.3771584972671,1280.1311995956578,empirical_2019,941.660883050843,1278.6481875338736,0.07606511636158,0.1159828071742273
0,SC2,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2019,145.8321428571453,133.6500000000051,0.0,0.0
0,SC2,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019,2678.5357142857,2865.749999999971,0.0,0.0
0,SC2,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019,320.3214285714312,353.5,0.0,0.0
0,SC2,Tehran,STOCK::population_city,10215415.370779067,10581071.509261971,empirical_2019,10215260.873701943,10580524.56232596,0.0015124144065858,0.0051693744746723
0,SC2,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019,4192415.099736402,4343924.107633086,0.0,0.0
0,SC2,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019,78784.0,78784.0,0.0,0.0
0,SC2,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019,1181.0,1181.0,0.0,0.0
0,SC2,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019,942.0,942.0,0.0,0.0
0,SC2,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019,2047.0,2047.0,0.0,0.0
0,SC2,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019,325417.6086656498,337177.8227351354,0.0,0.0
0,SC2,Tehran,STOCK::transport_financial_balance_IRR,-3742146079425236.0,-7415867335154589.0,empirical_2019,-3716162955967016.0,-7331800316402914.0,-0.6991922519570647,-1.1466081333884377
0,SC3,Region 12,CO₂ emissions,243337.68032477616,246127.68496330403,empirical_2019,244598.65306759207,249565.28807986405,-0.5155272635403491,-1.3774363987110068
0,SC3,Region 12,Congestion index,1.267093240721785,1.295347260980621,empirical_2019,1.2682159676549936,1.2979571423501384,-0.0885280553031178,-0.201076082126401
0,SC3,Region 12,Electricity use,69937515.13560945,72388182.6413769,empirical_2019,69355281.96138653,70954557.94607729,0.8394936301276578,2.020482879181785
0,SC3,Region 12,Final energy,3381978280.793544,3414734443.483725,empirical_2019,3403406806.897424,3472485147.599828,-0.6296198873567759,-1.6630943448676756
0,SC3,Region 12,Health indicator,399311021807991.7,407043661592879.3,empirical_2019,399924440792421.5,408693894463221.0,-0.1533837199882975,-0.4037821197473735
0,SC3,Region 12,Modal share: car,0.2322522693742118,0.22405838997193,empirical_2019,0.2371294718019242,0.236216945746793,-2.0567677187702547,-5.1471987906812
0,SC3,Region 12,Modal share: public transport,0.2937947878134578,0.2928525884601349,empirical_2019,0.2915886714556079,0.2873470223963149,0.7565850713050629,1.915998995885412
0,SC3,Region 12,NOₓ emissions,941.6460765546396,955.2304949365678,empirical_2019,946.1801711446458,967.621970415796,-0.4791999164938103,-1.2806112157523153
0,SC3,Region 12,PM₂.₅ emissions,30.362260634731395,31.4151371855521,empirical_2019,30.27556165019592,31.215195602087363,0.2863662300874696,0.6405264474824196
0,SC3,Region 12,Time loss (car),73430196.850481,75265032.83322765,empirical_2019,75141789.10748918,79599577.32865402,-2.277816747961342,-5.445436572520637
0,SC3,Region 12,PCE-weighted VKT,1074822318.0073483,1096037641.7213666,empirical_2019,1079226941.0345504,1108206060.9850628,-0.4081276013161646,-1.0980285789882724
0,SC3,Tehran,CO₂ emissions,17847485.937944364,18477654.31157355,empirical_2019,17868071.732416816,18526333.024567094,-0.1152099386029711,-0.2627541722854303
0,SC3,Tehran,Congestion index,0.4156010263710228,0.4248682211135274,empirical_2019,0.4159692758816193,0.4257242507576128,-0.0885280553031269,-0.2010760821263995
0,SC3,Tehran,Electricity use,1238700543.5997157,1438606962.5094552,empirical_2019,1233581606.6162164,1425681428.4134502,0.4149654109662692,0.9066214820788516
0,SC3,Tehran,Final energy,263793305379.49976,272424132542.8172,empirical_2019,264117963302.70752,273194586613.76468,-0.1229215609374023,-0.2820165950201486
0,SC3,Tehran,Health indicator,1.2360921152994046e+16,1.3004358462585226e+16,empirical_2019,1.236703802365455e+16,1.30187475104318e+16,-0.0494610807276908,-0.1105255926888834
0,SC3,Tehran,Modal share: car,0.6123617016252625,0.6091732928483566,empirical_2019,0.6140424848077897,0.6133481258593331,-0.2737242493983629,-0.6806628788711582
0,SC3,Tehran,Modal share: public transport,0.1078852050905319,0.1096282550040107,empirical_2019,0.107333195579489,0.108247012796572,0.5142952355630617,1.276009537588309
0,SC3,Tehran,NOₓ emissions,67583.99736573147,69761.63118937095,empirical_2019,67660.9463661113,69943.46449885964,-0.1137273486590901,-0.2599718369564833
0,SC3,Tehran,PM₂.₅ emissions,1211.082511692891,1257.7798664611182,empirical_2019,1210.9674972921532,1257.318554448197,0.0094977281384574,0.0366901459689174
0,SC3,Tehran,Time loss (car),1026091200.76844,1095131650.313577,empirical_2019,1029212930.8275362,1102622496.8845994,-0.3033123628349867,-0.679366382618484
0,SC3,Tehran,PCE-weighted VKT,74324753955.38733,77206124990.82104,empirical_2019,74391163353.44528,77361680827.6965,-0.0892705464793316,-0.2010760821263939
0,SC3,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019,63.87869652292867,142.92185698706032,0.0,0.0
0,SC3,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019,29.51624016041301,60.18207770689028,0.0,0.0
0,SC3,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,empirical_2019,84.36487247380374,169.56239313950334,0.0,0.0
0,SC3,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,empirical_2019,45.68752260248281,85.07059173023467,0.0,0.0
0,SC3,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,empirical_2019,941.660883050843,1278.6481875338736,0.0,0.0
0,SC3,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2019,145.8321428571453,133.6500000000051,0.0,0.0
0,SC3,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019,2678.5357142857,2865.749999999971,0.0,0.0
0,SC3,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019,320.3214285714312,353.5,0.0,0.0
0,SC3,Tehran,STOCK::population_city,10215291.182957212,10580632.136956612,empirical_2019,10215260.873701943,10580524.56232596,0.00029670564113,0.001016723036915
0,SC3,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019,4192415.099736402,4343924.107633086,0.0,0.0
0,SC3,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019,78784.0,78784.0,0.0,0.0
0,SC3,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019,1181.0,1181.0,0.0,0.0
0,SC3,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019,942.0,942.0,0.0,0.0
0,SC3,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019,2047.0,2047.0,0.0,0.0
0,SC3,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019,325417.6086656498,337177.8227351354,0.0,0.0
0,SC3,Tehran,STOCK::transport_financial_balance_IRR,-3719728345678341.0,-7345220969058146.0,empirical_2019,-3716162955967016.0,-7331800316402914.0,-0.0959427709056751,-0.1830471654445761
0,SC4,Region 12,CO₂ emissions,242400.3121091775,246733.5505712912,empirical_2019,244598.65306759207,249565.28807986405,-0.8987543188993292,-1.1346680182809117
0,SC4,Region 12,Congestion index,1.2567538519913328,1.2860207995271191,empirical_2019,1.2682159676549936,1.2979571423501384,-0.9037984031106991,-0.9196253430530676
0,SC4,Region 12,Electricity use,73855657.83924064,75015286.2231963,empirical_2019,69355281.96138653,70954557.94607729,6.4888725855944,5.722998486164915
0,SC4,Region 12,Final energy,3347752740.218576,3409646575.7372465,empirical_2019,3403406806.897424,3472485147.599828,-1.6352457944803551,-1.8096138411424196
0,SC4,Region 12,Health indicator,397057896580314.6,405555263464306.4,empirical_2019,399924440792421.5,408693894463221.0,-0.7167714497336106,-0.7679662068445887
0,SC4,Region 12,Modal share: car,0.2308886823391485,0.2301453552489749,empirical_2019,0.2371294718019242,0.236216945746793,-2.6318067574445894,-2.570345018484153
0,SC4,Region 12,Modal share: public transport,0.3099646024782455,0.3049776205592132,empirical_2019,0.2915886714556079,0.2873470223963149,6.302004440332025,6.1356467228610505
0,SC4,Region 12,NOₓ emissions,929.8709146020472,949.6024683890562,empirical_2019,946.1801711446458,967.621970415796,-1.7236946027804023,-1.862246060721076
0,SC4,Region 12,PM₂.₅ emissions,29.86883304001907,30.779710018209293,empirical_2019,30.27556165019592,31.215195602087363,-1.3434221794997494,-1.3951076566342209
0,SC4,Region 12,Time loss (car),72130559.8482597,76441256.87261975,empirical_2019,75141789.10748918,79599577.32865402,-4.007396277086195,-3.967760334950108
0,SC4,Region 12,PCE-weighted VKT,1053790839.2742383,1081666024.1088293,empirical_2019,1079226941.0345504,1108206060.9850628,-2.356881652336157,-2.394864800923634
0,SC4,Tehran,CO₂ emissions,17762651.775802698,18408383.92532487,empirical_2019,17868071.732416816,18526333.024567094,-0.5899906727084707,-0.6366564774897293
0,SC4,Tehran,Congestion index,0.4122097522087701,0.421809182656123,empirical_2019,0.4159692758816193,0.4257242507576128,-0.9037984031106976,-0.919625343053064
0,SC4,Tehran,Electricity use,1322914312.3418355,1509367841.4009695,empirical_2019,1233581606.6162164,1425681428.4134502,7.241734575685164,5.869923765553187
0,SC4,Tehran,Final energy,262098579368.594,271014741036.832,empirical_2019,264117963302.70752,273194586613.76468,-0.7645765206053383,-0.7979095061698592
0,SC4,Tehran,Health indicator,1.2322595523285514e+16,1.297019014789429e+16,empirical_2019,1.236703802365455e+16,1.30187475104318e+16,-0.3593625270984888,-0.3729802924482669
0,SC4,Tehran,Modal share: car,0.6075722273917361,0.6073890323409866,empirical_2019,0.6140424848077897,0.6133481258593331,-1.053714942554652,-0.971567901996512
0,SC4,Tehran,Modal share: public transport,0.1167130500674715,0.1168863692129713,empirical_2019,0.107333195579489,0.108247012796572,8.7390060804031,7.981149958045663
0,SC4,Tehran,NOₓ emissions,67143.1686993812,69386.16919777713,empirical_2019,67660.9463661113,69943.46449885964,-0.7652533618557656,-0.7967796635118083
0,SC4,Tehran,PM₂.₅ emissions,1205.7876514303566,1251.4352562822185,empirical_2019,1210.9674972921532,1257.318554448197,-0.4277444170367294,-0.4679242301137002
0,SC4,Tehran,Time loss (car),1007696289.8660609,1079141383.763511,empirical_2019,1029212930.8275362,1102622496.8845994,-2.0905917830020817,-2.1295695659605283
0,SC4,Tehran,PCE-weighted VKT,73718686485.387,76650243204.99318,empirical_2019,74391163353.44528,77361680827.6965,-0.9039741250761664,-0.919625343053068
0,SC4,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019,63.87869652292867,142.92185698706032,0.0,0.0
0,SC4,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019,29.51624016041301,60.18207770689028,0.0,0.0
0,SC4,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996,empirical_2019,84.36487247380374,169.56239313950334,-28.562767594618244,-37.272887981680256
0,SC4,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197,empirical_2019,45.68752260248281,85.07059173023467,-23.03998012320194,-30.856527657481102
0,SC4,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,empirical_2019,941.660883050843,1278.6481875338736,0.0,0.0
0,SC4,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2019,145.8321428571453,133.6500000000051,0.0,0.0
0,SC4,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019,2678.5357142857,2865.749999999971,0.0,0.0
0,SC4,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019,320.3214285714312,353.5,0.0,0.0
0,SC4,Tehran,STOCK::population_city,10215658.941018382,10581330.565506805,empirical_2019,10215260.873701943,10580524.56232596,0.0038967905113787,0.0076177998179281
0,SC4,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019,4192415.099736402,4343924.107633086,0.0,0.0
0,SC4,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019,78784.0,78784.0,0.0,0.0
0,SC4,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019,1181.0,1181.0,0.0,0.0
0,SC4,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019,942.0,942.0,0.0,0.0
0,SC4,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019,2047.0,2047.0,0.0,0.0
0,SC4,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019,325417.6086656498,337177.8227351354,0.0,0.0
0,SC4,Tehran,STOCK::transport_financial_balance_IRR,-3793757698214157.5,-7536569271802402.0,empirical_2019,-3716162955967016.0,-7331800316402914.0,-2.088033898582089,-2.792887784210012
0,SC7,Region 12,CO₂ emissions,241993.26714736625,244053.52000182812,empirical_2019,244598.65306759207,249565.28807986405,-1.0651677298917293,-2.2085475590147263
0,SC7,Region 12,Congestion index,1.2682618528746763,1.2980774580968952,empirical_2019,1.2682159676549936,1.2979571423501384,0.0036180919380461,0.0092696239984481
0,SC7,Region 12,Electricity use,75225678.87603575,83251660.27337247,empirical_2019,69355281.96138653,70954557.94607729,8.46423913021874,17.330954745205382
0,SC7,Region 12,Final energy,3322860505.504246,3302213703.2938056,empirical_2019,3403406806.897424,3472485147.599828,-2.366637488940228,-4.903446294758476
0,SC7,Region 12,Health indicator,396749592580230.9,402088585196212.0,empirical_2019,399924440792421.5,408693894463221.0,-0.7938620120090415,-1.6161996439130613
0,SC7,Region 12,Modal share: car,0.2371294718019242,0.236216945746793,empirical_2019,0.2371294718019242,0.236216945746793,0.0,0.0
0,SC7,Region 12,Modal share: public transport,0.2915886714556079,0.2873470223963149,empirical_2019,0.2915886714556079,0.2873470223963149,0.0,0.0
0,SC7,Region 12,NOₓ emissions,924.416187221702,922.6076278321846,empirical_2019,946.1801711446458,967.621970415796,-2.300194464719622,-4.6520587543365055
0,SC7,Region 12,PM₂.₅ emissions,30.00921802209961,30.68607279872812,empirical_2019,30.27556165019592,31.215195602087363,-0.87973141893666,-1.69508085133979
0,SC7,Region 12,Time loss (car),75146120.20012529,79611123.94715658,empirical_2019,75141789.10748918,79599577.32865402,0.0057638934174335,0.0145058791642612
0,SC7,Region 12,PCE-weighted VKT,1079226941.0345504,1108206060.9850628,empirical_2019,1079226941.0345504,1108206060.9850628,0.0,0.0
0,SC7,Tehran,CO₂ emissions,17783697.193625305,18345943.677724663,empirical_2019,17868071.732416816,18526333.024567094,-0.4722084176460758,-0.9736915913323096
0,SC7,Tehran,Congestion index,0.4159843260324549,0.4257637137949281,empirical_2019,0.4159692758816193,0.4257242507576128,0.0036180919380848,0.0092696239984231
0,SC7,Tehran,Electricity use,1416645733.3507652,1815820774.9567137,empirical_2019,1233581606.6162164,1425681428.4134502,14.840049961242851,27.365113886446885
0,SC7,Tehran,Final energy,261507889282.77933,267611115390.5416,empirical_2019,264117963302.70752,273194586613.76468,-0.9882228331954716,-2.043770812749258
0,SC7,Tehran,Health indicator,1.2312006294157974e+16,1.2901272321637792e+16,empirical_2019,1.236703802365455e+16,1.30187475104318e+16,-0.4449871455987787,-0.9023539991068744
0,SC7,Tehran,Modal share: car,0.6140424848077897,0.6133481258593331,empirical_2019,0.6140424848077897,0.6133481258593331,0.0,0.0
0,SC7,Tehran,Modal share: public transport,0.107333195579489,0.108247012796572,empirical_2019,0.107333195579489,0.108247012796572,0.0,0.0
0,SC7,Tehran,NOₓ emissions,67025.33378023657,68600.02914240844,empirical_2019,67660.9463661113,69943.46449885964,-0.9394083589009312,-1.920744655811412
0,SC7,Tehran,PM₂.₅ emissions,1204.730413796451,1244.5401672925311,empirical_2019,1210.9674972921532,1257.318554448197,-0.5150496202126699,-1.0163205744843125
0,SC7,Tehran,Time loss (car),1029300889.0157852,1102857449.746203,empirical_2019,1029212930.8275362,1102622496.8845994,0.0085461604313763,0.0213085495958358
0,SC7,Tehran,PCE-weighted VKT,74393873855.8255,77368851964.62811,empirical_2019,74391163353.44528,77361680827.6965,0.0036435811164028,0.0092696239984521
0,SC7,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019,63.87869652292867,142.92185698706032,0.0,0.0
0,SC7,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019,29.51624016041301,60.18207770689028,0.0,0.0
0,SC7,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,empirical_2019,84.36487247380374,169.56239313950334,0.0,0.0
0,SC7,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,empirical_2019,45.68752260248281,85.07059173023467,0.0,0.0
0,SC7,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,empirical_2019,941.660883050843,1278.6481875338736,0.0,0.0
0,SC7,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2019,145.8321428571453,133.6500000000051,0.0,0.0
0,SC7,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019,2678.5357142857,2865.749999999971,0.0,0.0
0,SC7,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019,320.3214285714312,353.5,0.0,0.0
0,SC7,Tehran,STOCK::population_city,10215631.705292586,10581505.337169953,empirical_2019,10215260.873701943,10580524.56232596,0.0036301724961113,0.0092696239984632
0,SC7,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019,4192415.099736402,4343924.107633086,0.0,0.0
0,SC7,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019,78784.0,78784.0,0.0,0.0
0,SC7,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019,1181.0,1181.0,0.0,0.0
0,SC7,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019,942.0,942.0,0.0,0.0
0,SC7,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019,2047.0,2047.0,0.0,0.0
0,SC7,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019,325417.6086656498,337177.8227351354,0.0,0.0
0,SC7,Tehran,STOCK::transport_financial_balance_IRR,-3767976162727169.5,-7496480326787747.0,empirical_2019,-3716162955967016.0,-7331800316402914.0,-1.3942662734140172,-2.2461060486931994
0,SC9,Region 12,CO₂ emissions,239880.4850167441,240221.3441913875,empirical_2019,244598.65306759207,249565.28807986405,-1.928942776943324,-3.7440879540452654
0,SC9,Region 12,Congestion index,1.2095116263040502,1.2095070198886204,empirical_2019,1.2682159676549936,1.2979571423501384,-4.628891517545799,-6.814564177470936
0,SC9,Region 12,Electricity use,77665190.00439186,80260131.31229003,empirical_2019,69355281.96138653,70954557.94607729,11.981651300375168,13.114835234805655
0,SC9,Region 12,Final energy,3290319465.3644915,3284645900.745037,empirical_2019,3403406806.897424,3472485147.599828,-3.322768859242665,-5.409360699055104
0,SC9,Region 12,Health indicator,386577876743615.9,386726879537808.2,empirical_2019,399924440792421.5,408693894463221.0,-3.337271416160605,-5.374931023685664
0,SC9,Region 12,Modal share: car,0.2230566913837179,0.213866123311747,empirical_2019,0.2371294718019242,0.236216945746793,-5.934639971686605,-9.46198942856725
0,SC9,Region 12,Modal share: public transport,0.3230451519139578,0.3255523674112337,empirical_2019,0.2915886714556079,0.2873470223963149,10.78796384692156,13.2958903476039
0,SC9,Region 12,NOₓ emissions,891.8307401914886,876.1135927419514,empirical_2019,946.1801711446458,967.621970415796,-5.74408898121461,-9.457038024314665
0,SC9,Region 12,PM₂.₅ emissions,27.76360825524566,27.287962068025266,empirical_2019,30.27556165019592,31.215195602087363,-8.296967118144298,-12.58115945875887
0,SC9,Region 12,Time loss (car),65614640.74726285,64571847.24835328,empirical_2019,75141789.10748918,79599577.32865402,-12.678894758012603,-18.87915813705094
0,SC9,Region 12,PCE-weighted VKT,1040951156.3370856,1053416238.8332688,empirical_2019,1079226941.0345504,1108206060.9850628,-3.546592773228357,-4.944010331715066
0,SC9,Tehran,CO₂ emissions,17059771.81659813,17235790.581760745,empirical_2019,17868071.732416816,18526333.024567094,-4.523710940516566,-6.965989659664473
0,SC9,Tehran,Congestion index,0.3967145093547385,0.3967129984706779,empirical_2019,0.4159692758816193,0.4257242507576128,-4.62889151754576,-6.814564177470943
0,SC9,Tehran,Electricity use,1547349447.7493002,1807689831.1282432,empirical_2019,1233581606.6162164,1425681428.4134502,25.43551553056685,26.794794061384785
0,SC9,Tehran,Final energy,250595502045.6429,252194499809.8124,empirical_2019,264117963302.70752,273194586613.76468,-5.119856706439316,-7.686860513690061
0,SC9,Tehran,Health indicator,1.202557482892814e+16,1.2465093718786314e+16,empirical_2019,1.236703802365455e+16,1.30187475104318e+16,-2.761074996885189,-4.252742371736209
0,SC9,Tehran,Modal share: car,0.5651089662625911,0.5469357879398197,empirical_2019,0.6140424848077897,0.6133481258593331,-7.969077019241748,-10.827837425355495
0,SC9,Tehran,Modal share: public transport,0.1499927728290737,0.1602759293550781,empirical_2019,0.107333195579489,0.108247012796572,39.74499875762274,48.06499063053475
0,SC9,Tehran,NOₓ emissions,63912.29708517726,63973.07299223427,empirical_2019,67660.9463661113,69943.46449885964,-5.540344145720648,-8.53602484435513
0,SC9,Tehran,PM₂.₅ emissions,1152.0668698274862,1159.3965138068802,empirical_2019,1210.9674972921532,1257.318554448197,-4.86393132733742,-7.788164764998004
0,SC9,Tehran,Time loss (car),904563262.6574717,908861048.9486006,empirical_2019,1029212930.8275362,1102622496.8845994,-12.111164214565424,-17.572782024986914
0,SC9,Tehran,PCE-weighted VKT,70951863025.4252,72100998236.20093,empirical_2019,74391163353.44528,77361680827.6965,-4.623264609641026,-6.800114133006507
0,SC9,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019,63.87869652292867,142.92185698706032,0.0,0.0
0,SC9,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019,29.51624016041301,60.18207770689028,0.0,0.0
0,SC9,Tehran,STOCK::cost_index_bus_fare,70.18799307146887,131.70713041746714,empirical_2019,84.36487247380374,169.56239313950334,-16.80424445225939,-22.325270374599928
